### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4778426.0	5052701.0	0.993	0.672
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:3278576	89.5	57.7	0.644	-7.169
chrec2:2557581	95.9	63.6	0.603	-7.071
chrec2:4644931	170.6	127.0	0.436	-7.005
chrec2:3324829	134.8	97.1	0.485	-6.977
chrec2:4076066	85.0	49.6	0.788	-6.943
chrec2:4138605	85.0	16.7	2.360	-6.943
chrec2:1327297	84.8	21.0	2.021	-6.944
chrec2:2817464	84.7	29.7	1.522	-6.944
chrec2:3236231	84.6	13.2	2.694	-6.945
chrec2:1777282	84.6	6.6	3.689	-6.945
chrec2:1532054	84.1	2.3	5.185	-6.945
chrec2:170579	84.1	11.2	2.919	-6.946
chrec2:2641469	117.4	81.7	0.533	-6.908
chrec2:1390529	109.4	76.0	0.535	-6.682
chrec2:3342252	91.6	62.3	0.568	-6.625
chrec2:402776	87.7	59.3	0.575	-6.519
chrec2:3451315	93.6	64.1	0.558	-6.509
chrec2:1659224	83.8	13.8	2.613	-6.504
chrec2:4100449	83.8	16.4	2.365	-6.504
chrec2:1012369	83.7	20.2	2.059	-6.505
chrec2:1020956	83.4	51.1	0.717	-6.505
chrec2:1592405	83.4	11.2	2.908	-6.505
chrec2:1162340	83.3	12.9	2.699	-6.506
chrec2:2490681	83.3	16.9	2.310	-6.506
chrec2:2698325	89.0	59.5	0.591	-6.463
chrec2:3309590	166.4	127.6	0.394	-6.379
chrec2:3400920	161.2	123.0	0.400	-6.084
chrec2:2832461	82.9	17.9	2.220	-6.079
chrec2:1683428	82.9	20.5	2.027	-6.079
chrec2:1741483	82.9	15.7	2.408	-6.080
chrec2:623692	82.8	16.7	2.317	-6.080
chrec2:163032	82.7	27.8	1.584	-6.080
chrec2:619969	82.6	41.7	0.996	-6.081
chrec2:3963042	82.5	30.5	1.446	-6.081
chrec2:4283745	82.5	20.0	2.057	-6.081
chrec2:564985	82.1	5.5	3.901	-6.082
chrec2:2332955	82.1	5.7	3.863	-6.082
chrec2:2084132	85.6	59.4	0.538	-5.963
chrec2:3317936	2504.9	2370.4	0.090	-5.921
chrec2:2660179	109.8	78.8	0.490	-5.800
chrec2:2065503	193.8	155.0	0.332	-5.708
chrec2:2499301	81.9	16.1	2.356	-5.670
chrec2:2080165	81.8	53.5	0.623	-5.671
chrec2:2520677	81.8	30.2	1.449	-5.671
chrec2:3938528	81.7	21.6	1.930	-5.672
chrec2:4157586	81.4	31.1	1.397	-5.672
chrec2:966047	80.6	9.3	3.122	-5.274
chrec2:3293078	80.5	29.9	1.438	-5.274
chrec2:715047	80.3	32.7	1.305	-5.275
chrec2:2821142	80.2	27.0	1.580	-5.275
chrec2:4273809	80.1	28.8	1.485	-5.275
chrec2:4084030	80.1	22.1	1.868	-5.276
chrec2:478566	123.7	94.1	0.404	-5.276
chrec2:454265	411.8	359.9	0.205	-5.090
chrec2:2820736	132.8	103.1	0.376	-5.021
chrec2:1723553	79.7	16.6	2.274	-4.894
chrec2:2894406	79.7	11.4	2.811	-4.895
chrec2:97098	79.7	22.0	1.865	-4.895
chrec2:2374678	79.2	14.3	2.480	-4.895
chrec2:3337913	133.0	104.4	0.359	-4.799
chrec2:103524	81.0	58.8	0.473	-4.662
chrec2:2663088	113.3	87.2	0.388	-4.638
chrec2:3400415	197.7	164.8	0.273	-4.533
chrec2:14187	78.9	30.3	1.393	-4.530
chrec2:2330096	78.6	13.1	2.593	-4.530
chrec2:3171598	78.1	17.7	2.151	-4.530
chrec2:2080526	88.6	65.6	0.445	-4.408
chrec2:919508	406.5	362.2	0.177	-4.310
chrec2:4163002	109.1	84.9	0.373	-4.284
chrec2:2741329	85.2	64.3	0.416	-4.247
chrec2:983491	164.1	135.8	0.283	-4.188
chrec2:2697465	77.9	17.5	2.162	-4.181
chrec2:4131412	77.7	17.8	2.135	-4.181
chrec2:3439813	77.5	27.8	1.490	-4.181
chrec2:119553	77.1	28.3	1.455	-4.182
chrec2:3613913	90.2	69.1	0.394	-4.095
chrec2:245350	163.5	135.1	0.286	-4.029
chrec2:2081207	102.4	79.9	0.368	-4.010
chrec2:3517987	151.7	125.0	0.290	-3.862
chrec2:1699371	76.8	11.2	2.792	-3.847
chrec2:1697296	76.8	10.1	2.943	-3.847
chrec2:3812420	76.6	28.1	1.456	-3.848
chrec2:4596630	76.6	11.7	2.719	-3.848
chrec2:3342077	76.3	51.9	0.566	-3.848
chrec2:405484	76.2	16.1	2.256	-3.849
chrec2:4595934	76.2	12.5	2.623	-3.849
chrec2:1774728	76.1	8.7	3.138	-3.850
chrec2:496373	100.2	80.6	0.324	-3.815
chrec2:1051235	477.8	436.7	0.140	-3.641
chrec2:1375997	75.6	10.3	2.893	-3.530
chrec2:1043558	75.6	13.2	2.529	-3.530
chrec2:2363271	75.1	9.6	2.976	-3.530
chrec2:2404756	106.5	87.4	0.296	-3.485
chrec2:2283826	112.9	92.8	0.293	-3.380
